"Ethiopia","7","20","4","","","4","7","19","4","","","4","7","19","4","","","4","7","19","4","","","3","6","19","4","","","3","6","19","3","","","3","6","18","3","","","3","6","18","3","","","3","5","18","3","","","3","5","18","3","","","2","5","17","3","","","2","5","17","2","","","2","5","17","2","","","2","4","17","2","","","2","4","17","2","","","2","4","16","2","","","1","4","16","1","","","1","3","16","1","","","1"
"Fiji","95","95","95","","","","95","95","95","","","","95","95","94","","","","93","95","92","","","","92","94","90","","","","91","94","88","","","","90","94","86","","","","89","93","85","","","","88","93","83","","","","87","92","81","","","","86","92","79","","","","84","92","77","","","","83","91","75","","","","82","91","73","","","","81","91","72","","","","80","90","70","","","","80","90","70","","","","80","90","70","","",""
"Finland","99","99","99","99","99","","99","99","99","99","99","","99","99","99","99","99","","99","99","99","99","99","","99","99","99","99","99","","99","99","99","99","99","","99","99","99","99","99","","99","99","99","99","99","","99","99","99","99","99","","99","99","99","99","99","","99","99","99","99","99","","99","99","99","99","99","","99","99","99","99","99","","99","99","99","99","99","","99","99","99","99","99","","99","99","99","99","99","","99","99","99","99","99","","99","99","99","99","99",""
"France","99","99","99","88","","","99","99","99","88","","","99","99","99","88","","","99","99","99","89","","","99","99","99","89","","","99","99","99","89","","","99","99","99","89","","","99","99","99","89","","","99","99","99","89","","","99","99","99","89","","","99","99","99","89","","","99","99","99","89","","","99","99","99","89","","","99","99","99","89","","","99","99","99","89","","","99","99","99","89","","","99","99","99","89","","","99","99","99","89","",""
"Gabon","47","49","37","","","","47","49","37","","","","47","49","37","","","","47","48","38","","","","46","48","37","","","","45","47","37","","","","44","46","36","","","","43","45","36","","","","42","44","35","","","","42","43","35","","","","41","42","34","","","","40","41","34","","","","39","40","33","","","","38","39","33","","","","37","38","32","","","","36","37","32","","","","35","36","31","","","","34","36","31","","",""
"Gambia","39","45","30","","","","39","45","30","","","","39","45","30","","","","40","46","32","","","","41","46","34","","","","42","46","36","","","","43","47","38","","","","44","47","41","","","","45","47","43","","","","46","48","45","","","","48","48","48","","","","49","48","50","","","","50","48","53","","","","52","49","55","","","","53","49","58","","","","55","50","60","","","","56","50","62","","","","58","51","64","","",""
"Georgia","90","95","83","27","16","","90","95","84","27","15","","90","95","84","26","14","","91","95","85","26","14","","91","95","86","26","13","","91","95","87","25","12","","91","95","87","25","11","","92","95","88","25","11","","92","94","89","24","10","","92","94","90","24","9","","93","94","91","24","9","","93","94","91","23","8","","93","94","92","23","7","","93","94","93","22","6","","94","94","94","22","6","","94","94","95","22","5","","95","94","95","22","5","","95","94","96","22","5",""
"Germany","99","99","99","97","99","92","99","99","99","97","99","92","99","99","99","97","99","92","99","99","99","97","99","92","99","99","99","97","99","92","99","99","99","97","98","91","99","99","99","97","98","91","99","99","99","97","98","91","99","99","99","96","98","91","99","99","99","96","98","91","99","99","99","96","98","91","99","99","99","96","98","91","99","99","99","96","97","91","99","99","99","96","97","90","99","99","99","96","97","90","99","99","99","95","97","90","99","99","99","95","97","90","99","99","99","95","97","90"
"Ghana","18","24","12","","","","18","23","11","","","","17","22","11","","","","16","22","10","","","","16","21","10","","","","15","21","9","","","","15","20","9","","","","14","19","8","","","","13","19","8","","","","13","18","7","","","","12","18","7","","","","12","17","6","","","","11","16","6","","","","10","16","6","","","","10","15","5","","","","9","15","5","","","","9","14","4","","","","9","14","4","","",""
"Greece","99","99","98","90","97","","99","99","98","89","96","","99","99","98","89","95","","99","99","98","88","94","","99","99","98","87","93","","99","99","98","86","92","","99","99","97","85","92","","98","99","97","84","91","","98","99","97","83","90","","98","99","97","82","89","","98","99","96","82","88","","98","99","96","81","88","","98","99","95","80","87","","98","99","95","79","86","","98","99","95","78","85","","98","99","95","78","84","","97","99","95","77","83","","97","98","94","76","83",""
"Grenada","91","","","","","","91","","","","","","91","","","","","","91","","","","","","91","","","","","","92","","","","","","92","","","","","","92","","","","","","92","","","","","","92","","","","","","92","","","","","","91","","","","","","91","","","","","","91","","","","","","91","","","","","","90","","","","","","90","","","","","","90","","","","",""
"Guatemala","65","79","51","","","","65","79","50","","","","65","80","50","","","","65","80","50","","","","65","80","50","","","","65","80","50","","","","65","80","50","","","","65","80","50","","","","65","80","50","","","","64","80","50","","","","64","81","50","","","","64","81","49","","","","64","81","49","","","","64","81","49","","","","64","81","49","","","","64","81","49","","","","63","81","48","","","","63","82","48","","",""
"Guinea","23","34","17","","","","22","33","16","","","","21","32","15","","","","20","32","14","","","","19","31","13","","","","19","31","13","","","","18","30","12","","","","17","30","11","","","","17","29","10","","","","16","29","9","","","","15","28","9","","","","14","28","8","","","","13","27","7","","","","13","27","6","","","","12","26","5","","","","11","25","5","","","","10","24","4","","","","9","24","3","","",""
"Guinea-Bissau","21","37","8","","","","20","37","8","","","","20","36","8","","","","19","35","8","","","","19","34","8","","","","18","33","7","","","","17","33","7","","","","17","32","7","","","","16","31","7","","","","16","30","7","","","","15","29","6","","","","15","29","6","","","","14","28","6","","","","14","27","6","","","","13","26","5","","","","13","26","5","","","","12","25","5","","","","12","25","4","","",""
"Guyana","86","92","84","","","","86","92","84","","","","85","91","83","","","","85","91","83","","","","85","90","83","","","","84","90","82","","","","84","89","82","","","","83","89","81","","","","83","88","81","","","","82","88","81","","","","82","87","80","","","","82","87","80","","","","81","86","79","","","","81","86","79","","","","80","85","79","","","","80","85","78","","","","79","85","77","","","","79","84","77","","",""
"Haiti","35","44","24","","","","34","43","23","","","","33","42","22","","","","31","41","22","","","","30","40","21","","","","29","39","20","","","","28","38","19","","","","27","37","18","","","","26","36","18","","","","25","35","17","","","","24","34","16","","","","23","33","15","","","","22","32","15","","","","21","31","14","","","","20","30","13","","","","19","29","12","","","","18","29","11","","","","17","28","11","","",""
"Honduras","81","85","76","","35","","80","85","74","","34","","79","84","73","","34","","78","84","72","","34","","77","83","70","","34","","76","83","69","","34","","75","82","67","","34","","74","81","66","","34","","73","81","65","","34","","72","80","63","","34","","71","80","62","","34","","70","79","60","","34","","69","79","59","","34","","67","78","58","","33","","66","77","56","","33","","65","77","55","","33","","64","76","53","","33","","63","76","52","","33",""
"Hungary","98","98","99","96","95","98","98","98","99","96","95","98","98","98","99","96","95","98","98","98","99","96","95","98","98","98","99","96","95","98","98","98","99","96","95","98","98","98","99","96","95","98","98","98","99","96","95","98","98","98","99","96","95","98","98","98","99","96","95","98","98","98","99","96","95","98","98","98","99","96","95","98","98","98","99","96","95","98","98","98","99","96","95","98","98","98","99","96","95","98","98","98","99","96","95","98","98","98","99","96","95","98","98","98","99","96","95","98"
"Iceland","99","99","100","82","","","99","99","100","79","","","99","99","100","77","","","99","99","100","75","","","99","99","100","72","","","99","99","100","70","","","99","99","100","68","","","99","99","100","66","","","99","99","100","64","","","99","99","100","61","","","99","99","100","59","","","99","99","100","57","","","99","99","100","55","","","99","99","100","53","","","99","99","100","51","","","99","99","100","49","","","99","99","100","46","","","99","99","100","44","",""
"India","60","72","53","","","39","57","71","50","","","37","54","69","47","","","34","52","68","44","","","32","49","67","41","","","30","47","65","38","","","27","44","64","35","","","25","41","62","32","","","23","39","61","29","","","20","36","60","26","","","18","34","58","23","","","16","31","57","20","","","14","29","56","18","","","11","26","54","15","","","9","24","53","12","","","7","21","52","9","","","4","19","50","6","","","3","16","49","4","","","2"
"Indonesia","73","80","65","","","","71","79","62","","","","69","78","59","","","","67","77","57","","","","66","76","54","","","","64","75","52","","","","62","74","50","","","","60","73","47","","","","58","72","45","","","","56","71","43","","","","54","70","40","","","","52","69","38","","","","51","68","36","","","","49","67","34","","","","47","66","32","","","","45","65","30","","","","43","64","27","","","","41","63","25","","",""
"Iran (Islamic Republic of)","88","92","79","","","","88","92","79","","","","88","92","79","","","","88","92","79","","","","88","92","79","","","","88","92","79","","","","88","92","79","","","","88","92","79","","","","88","92","79","","","","88","92","79","","","","88","92","79","","","","88","92","79","","","","88","92","79","","","","88","92","79","","","","88","92","79","","","","87","92","79","","","","87","92","79","","","","87","92","79","","",""
"Iraq","94","97","88","41","39","45","92","95","86","40","39","44","91","94","84","40","38","43","89","92","81","39","38","42","87","91","79","38","37","42","86","90","77","38","36","41","84","88","75","37","36","40","82","87","73","36","35","39","81","85","71","36","34","38","79","84","69","35","34","38","78","83","67","34","33","37","76","81","65","34","33","36","74","80","63","33","32","35","73","78","61","33","32","35","72","78","60","33","32","34","72","78","58","32","32","33","71","78","57","32","32","32","71","78","56","32","32","31"
"Ireland","91","89","94","82","88","72","91","89","94","82","88","72","91","89","94","82","88","72","91","89","94","80","86","72","91","89","94","78","83","71","91","89","94","76","80","70","91","89","93","74","77","69","91","89","93","72","74","69","90","89","93","70","71","68","90","89","93","68","68","68","90","89","93","66","65","67","90","89","93","64","62","66","90","88","92","62","60","66","90","88","92","60","57","65","90","88","92","58","54","65","90","88","92","56","51","64","90","88","92","54","48","64","90","88","92","52","45","63"
"Israel","100","100","100","94","94","92","100","100","100","93","93","91","100","100","100","92","92","90","100","100","100","91","91","89","100","100","100","90","90","89","100","100","100","89","90","88","100","100","100","89","89","87","100","100","100","88","88","86","100","100","100","87","87","85","100","100","100","86","86","84","100","100","100","85","85","84","100","100","100","84","85","83","100","100","100","84","84","82","100","100","100","83","83","81","100","100","100","82","82","80","100","100","100","81","81","80","100","100","100","80","80","79","100","100","100","79","80","78"
"Italy","99","99","99","96","96","96","99","99","99","96","96","96","99","99","99","96","96","96","99","99","99","96","96","96","99","99","99","96","96","96","99","99","99","96","96","96","99","99","99","96","96","96","99","99","99","96","96","96","99","99","99","96","96","96","99","99","99","96","96","96","99","99","99","96","96","96","99","99","99","96","96","96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Jamaica","87","86","90","","","","87","86","90","","","","87","85","89","","","","87","85","88","","","","86","85","88","","","","86","84","87","","","","85","84","87","","","","85","84","86","","","","85","84","86","","","","84","83","85","","","","84","83","85","","","","84","83","84","","","","83","83","84","","","","83","82","83","","","","82","82","83","","","","82","82","82","","","","82","82","82","","","","82","82","82","","",""
"Japan","100","","","99","","","100","","","99","","","100","","","99","","","100","","","99","","","100","","","99","","","100","","","99","","","100","","","99","","","100","","","99","","","100","","","99","","","100","","","99","","","100","","","98","","","100","","","98","","","100","","","98","","","100","","","98","","","100","","","98","","","100","","","98","","","100","","","98","","","100","","","97","",""
"Jordan","97","97","96","81","83","","97","98","96","80","83","","98","98","97","80","83","","98","98","97","80","83","","98","98","97","80","83","","98","98","97","80","83","","98","98","97","79","83","","98","98","97","79","83","","98","98","97","79","83","","98","98","97","78","83","","98","98","97","78","83","","98","98","97","77","83","","98","98","98","77","83","","98","98","98","76","83","","98","99","98","76","83","","98","99","98","76","83","","98","99","98","76","83","","98","99","98","76","83",""
"Kazakhstan","98","97","99","","91","","98","97","99","","91","","98","97","99","","91","","98","97","99","","91","","98","97","98","","91","","98","97","98","","91","","97","97","98","","91","","97","97","98","","92","","97","97","98","","92","","97","97","98","","92","","97","97","98","","92","","97","97","98","","92","","97","97","97","","92","","97","97","97","","93","","97","97","97","","93","","97","97","97","","93","","97","97","97","","93","","97","97","97","","93",""
"Kenya","29","35","27","","","","29","35","27","","","","30","35","28","","","","30","35","28","","","","30","35","28","","","","30","35","29","","","","31","35","29","","","","31","35","30","","","","31","35","30","","","","31","35","30","","","","32","35","31","","","","32","36","31","","","","32","36","31","","","","33","36","32","","","","33","36","32","","","","33","36","32","","","","33","36","33","","","","34","36","33","","",""
"Kiribati","48","","","","","","47","","","","","","45","","","","","","44","","","","","","43","","","","","","42","","","","","","40","","","","","","39","","","","","","38","","","","","","36","","","","","","35","","","","","","33","","","","","","32","","","","","","30","","","","","","28","","","","","","27","","","","","","25","","","","","","24","","","","",""
"Kuwait","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","",""
"Kyrgyzstan","97","92","99","","","","97","92","99","","","","97","92","99","","","","97","92","99","","","","96","92","99","","","","96","93","98","","","","96","93","97","","","","95","93","97","","","","95","93","96","","","","95","93","96","","","","94","94","95","","","","94","94","94","","","","94","94","94","","","","94","94","93","","","","93","94","93","","","","93","94","92","","","","92","94","92","","","","92","94","92","","",""
"Lao People's Democratic Republic","74","95","64","58","62","56","72","94","61","56","61","53","69","92","58","54","60","51","67","90","56","52","59","49","64","88","53","50","58","47","62","87","50","48","57","44","59","85","48","46","56","42","56","83","45","44","55","39","54","82","42","42","55","37","51","80","40","40","54","35","49","78","37","38","53","32","46","76","34","36","52","30","43","75","31","34","51","28","40","73","29","32","50","25","37","72","26","29","49","23","34","70","23","27","48","20","31","69","20","24","47","18","28","67","17","22","46","15"
"Latvia","92","96","83","86","90","77","92","96","83","85","90","76","91","96","82","85","89","75","91","96","81","84","89","74","91","96","81","83","88","73","91","96","80","83","88","73","91","96","79","82","87","72","90","96","79","82","87","71","90","96","78","81","87","70","90","96","77","81","86","69","90","96","77","80","86","68","90","96","76","80","86","68","89","96","75","80","86","67","89","96","75","79","86","66","89","96","74","79","86","66","89","96","73","79","86","65","88","96","73","79","86","64","88","96","73","79","86","64"
"Lebanon","98","","","22","","","97","","","21","","","95","","","21","","","94","","","21","","","92","","","21","","","91","","","20","","","89","","","20","","","88","","","20","","","86","","","19","","","84","","","19","","","83","","","19","","","81","","","18","","","80","","","18","","","78","","","18","","","77","","","17","","","75","","","17","","","75","","","17","","","75","","","17","",""
"Lesotho","43","43","43","","","","41","41","41","","","","39","40","39","","","","37","39","37","","","","36","38","35","","","","34","37","33","","","","32","36","31","","","","30","35","28","","","","28","33","26","","","","26","32","24","","","","24","31","22","","","","22","30","20","","","","20","28","18","","","","18","27","15","","","","16","26","13","","","","14","24","11","","","","11","23","8","","","","9","21","6","","",""
"Liberia","17","28","6","","","","17","28","6","","","","17","28","6","","","","17","28","6","","","","16","28","5","","","","16","28","5","","","","16","28","5","","","","16","28","5","","","","16","28","5","","","","16","28","5","","","","15","28","5","","","","15","28","5","","","","15","27","5","","","","15","27","4","","","","14","27","4","","","","14","26","4","","","","14","26","4","","","","14","25","4","","",""
"Libya","100","","","26","","","100","","","26","","","100","","","26","","","100","","","27","","","100","","","27","","","99","","","27","","","99","","","27","","","99","","","27","","","99","","","28","","","99","","","28","","","99","","","28","","","98","","","28","","","98","","","28","","","98","","","29","","","98","","","29","","","98","","","29","","","98","","","29","","","97","","","29","",""
"Lithuania","93","97","85","91","95","83","93","97","84","91","95","82","92","97","83","90","95","81","92","97","82","90","94","80","91","96","81","89","94","79","91","96","80","89","94","78","90","96","79","88","94","77","90","96","77","88","93","76","89","95","76","87","93","75","89","95","75","87","93","74","88","95","74","86","93","73","87","95","73","86","93","72","87","94","72","85","92","71","86","94","71","85","92","69","86","94","70","84","92","68","85","94","69","84","92","67","85","93","68","83","91","66","84","93","66","83","91","65"
"Luxembourg","98","97","99","97","97","89","98","97","99","96","97","89","98","97","99","95","96","88","98","97","99","95","96","88","98","97","99","94","95","87","98","97","99","94","95","87","98","97","99","93","94","86","98","97","99","92","93","86","98","97","99","92","93","85","98","97","99","91","92","85","98","97","99","91","92","85","98","97","99","91","92","85","98","97","99","91","92","85","98","97","99","91","92","85","98","98","99","91","92","85","98","98","99","91","92","85","98","98","99","91","92","85","98","98","99","91","92","85"
"Madagascar","11","18","6","","","","10","17","6","","","","10","17","6","","","","9","16","6","","","","9","16","6","","","","9","15","5","","","","8","15","5","","","","8","14","5","","","","8","14","5","","","","7","13","5","","","","7","13","4","","","","6","12","4","","","","6","12","4","","","","6","11","4","","","","5","11","3","","","","5","10","3","","","","5","10","3","","","","5","9","3","","",""
"Malawi","26","34","25","","","","26","34","24","","","","26","34","24","","","","25","34","24","","","","25","34","23","","","","25","33","23","","","","24","33","23","","","","24","33","22","","","","24","33","22","","","","23","33","22","","","","23","33","21","","","","23","33","21","","","","22","33","21","","","","22","32","20","","","","22","32","20","","","","21","32","20","","","","21","32","19","","","","21","32","19","","",""
"Malaysia","100","100","99","89","","","100","100","99","87","","","100","100","99","86","","","100","100","99","85","","","99","100","98","84","","","99","100","98","83","","","99","100","98","82","","","99","99","97","82","","","99","99","97","81","","","98","99","97","80","","","98","99","97","79","","","98","99","96","79","","","98","99","96","79","","","98","99","96","79","","","97","99","95","78","","","97","99","95","78","","","97","98","95","78","","","97","98","94","78","",""
"Maldives","99","99","99","","","","99","99","99","","","","99","99","99","","","","98","99","97","","","","96","98","95","","","","94","98","93","","","","93","97","90","","","","91","96","88","","","","89","96","86","","","","88","95","84","","","","86","95","81","","","","85","95","79","","","","83","94","77","","","","81","94","75","","","","79","93","73","","","","78","93","71","","","","76","93","69","","","","74","92","67","","",""
"Mali","39","53","29","19","9","26","38","52","28","18","9","24","36","51","26","17","9","23","35","50","25","17","9","22","33","48","24","16","9","20","32","47","22","15","9","19","30","46","21","15","8","18","29","45","20","14","8","17","27","44","18","13","8","16","26","43","17","12","8","15","25","41","16","12","8","14","23","40","15","11","8","13","22","39","14","10","8","12","21","38","13","10","8","11","20","37","12","9","7","10","18","36","11","9","7","9","17","35","10","8","7","8","16","34","9","7","7","7"
"Malta","100","100","100","93","93","93","100","100","100","93","93","93","100","100","100","93","93","93","100","100","100","93","93","93","100","100","100","93","93","93","100","100","100","93","93","93","100","100","100","93","93","93","100","100","100","93","93","93","100","100","100","93","93","93","100","100","100","93","93","93","100","100","100","93","93","93","100","100","100","93","93","93","100","100","100","93","93","93","100","100","100","93","93","93","100","100","100","93","93","93","100","100","100","93","93","93","100","100","100","93","93","93","100","100","100","93","93","93"
"Marshall Islands","83","91","59","","","","83","91","59","","","","83","91","59","","","","83","91","59","","","","82","90","59","","","","82","90","59","","","","82","90","59","","","","82","90","59","","","","81","90","59","","","","81","90","59","","","","81","89","59","","","","81","89","59","","","","80","89","59","","","","80","89","59","","","","80","89","59","","","","80","89","59","","","","80","89","59","","","","","","","","",""
"Mauritania","48","75","19","","","","46","72","18","","","","43","68","17","","","","41","65","17","","","","39","62","16","","","","37","60","15","","","","35","57","14","","","","32","54","14","","","","30","51","13","","","","29","49","12","","","","27","46","12","","","","25","44","11","","","","23","41","10","","","","22","40","10","","","","21","38","9","","","","20","37","8","","","","18","36","8","","","","17","34","7","","",""
"Mauritius","96","96","95","","","","96","96","95","","","","96","96","95","","","","96","96","95","","","","96","96","95","","","","95","96","95","","","","95","95","94","","","","94","95","94","","","","94","95","93","","","","93","95","93","","","","93","94","92","","","","93","94","92","","","","92","94","91","","","","92","93","91","","","","91","93","90","","","","91","93","89","","","","90","93","89","","","","90","92","88","","",""
"Mexico","91","93","82","50","52","","90","93","81","48","50","","89","92","79","46","47","","89","91","77","43","45","","88","91","76","41","42","","87","90","74","39","40","","86","90","72","36","38","","85","89","71","34","35","","84","88","69","32","33","","83","88","67","30","31","","82","87","65","28","29","","81","86","64","26","26","","80","86","62","24","24","","79","85","60","22","22","","78","85","58","20","20","","77","84","56","18","18","","76","83","54","18","18","","75","83","53","18","18",""
"Micronesia (Federated States of)","88","","","","","","88","","","","","","88","","","","","","84","","","","","","80","","","","","","76","","","","","","71","","","","","","67","","","","","","63","","","","","","59","","","","","","54","","","","","","50","","","","","","46","","","","","","42","","","","","","37","","","","","","33","","","","","","29","","","","","","25","","","","",""
"Monaco","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100",""
"Mongolia","58","66","42","","","","58","66","42","","","","58","66","40","","","","58","66","39","","","","57","66","38","","","","57","66","37","","","","56","66","36","","","","56","65","35","","","","55","65","34","","","","54","65","33","","","","53","65","32","","","","52","65","31","","","","52","65","30","","","","51","64","29","","","","50","64","28","","","","49","64","28","","","","49","64","27","","","","48","64","26","","",""
"Montenegro","98","100","94","","30","","98","100","94","","30","","98","100","94","","30","","97","99","93","","30","","96","98","93","","30","","95","97","92","","30","","95","96","91","","31","","94","96","90","","31","","93","95","90","","31","","92","94","89","","31","","91","93","88","","31","","90","92","87","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Morocco","89","94","79","39","40","","88","94","79","39","40","","88","94","77","39","40","","87","94","75","38","40","","86","94","74","38","40","","84","93","71","38","40","","83","92","69","37","40","","81","91","67","37","39","","80","90","65","36","39","","78","89","63","36","39","","76","89","61","36","39","","75","88","59","35","38","","73","87","57","35","38","","72","86","55","34","38","","70","85","52","34","37","","68","84","50","33","37","","67","83","48","32","37","","66","83","46","32","37",""
"Mozambique","29","52","17","","","16","28","51","16","","","15","27","50","15","","","14","26","49","14","","","13","24","47","13","","","13","23","46","12","","","12","22","45","11","","","11","21","44","10","","","10","20","43","9","","","9","19","41","8","","","8","17","40","8","","","7","16","39","7","","","6","15","38","6","","","6","14","36","5","","","5","13","35","4","","","4","12","34","3","","","3","11","33","3","","","2","10","32","2","","","2"
"Myanmar","64","76","59","","","","65","76","60","","","","65","77","60","","","","65","77","61","","","","66","78","61","","","","66","78","61","","","","67","78","62","","","","67","79","62","","","","67","79","63","","","","68","79","63","","","","68","80","64","","","","69","80","64","","","","69","81","64","","","","69","81","65","","","","70","81","65","","","","70","82","66","","","","70","82","66","","","","71","82","67","","",""
"Namibia","35","51","18","","","","34","52","18","","","","34","52","18","","","","34","53","17","","","","33","53","17","","","","33","54","17","","","","33","54","16","","","","32","55","16","","","","32","55","16","","","","31","55","16","","","","31","56","15","","","","31","56","15","","","","30","57","15","","","","30","57","14","","","","29","58","14","","","","29","58","14","","","","28","59","14","","","","28","59","13","","",""
"Nauru","66","66","","","","","66","66","","","","","66","66","","","","","66","66","","","","","66","66","","","","","66","66","","","","","66","66","","","","","66","66","","","","","66","66","","","","","66","66","","","","","66","66","","","","","66","66","","","","","66","66","","","","","66","66","","","","","66","66","","","","","66","66","","","","","66","66","","","","","66","66","","","",""
"Nepal","62","67","61","","","","59","65","57","","","","56","63","54","","","","53","60","51","","","","50","58","48","","","","47","56","45","","","","44","54","42","","","","41","52","39","","","","38","50","36","","","","35","48","33","","","","33","46","30","","","","30","44","27","","","","27","42","25","","","","25","40","22","","","","22","38","20","","","","20","36","17","","","","17","34","15","","","","15","33","12","","",""
"Netherlands","98","98","100","97","97","97","98","98","100","97","97","97","98","98","100","97","97","97","98","98","100","97","97","97","98","98","100","97","97","97","98","98","100","97","97","97","98","98","100","97","97","97","98","98","100","97","97","97","98","98","100","97","97","97","98","98","100","97","97","97","98","98","100","97","97","97","98","98","100","97","97","97","98","98","100","97","97","97","98","98","100","97","97","97","98","98","100","97","97","97","98","98","100","97","97","97","98","98","100","97","97","97","98","98","100","97","97","97"
"New Zealand","100","100","100","89","","","100","100","100","88","","","100","100","100","87","","","100","100","100","87","","","100","100","100","86","","","100","100","100","86","","","100","100","100","85","","","100","100","100","84","","","100","100","100","84","","","100","100","100","83","","","100","100","100","83","","","100","100","100","82","","","100","100","100","82","","","100","100","100","81","","","100","100","100","80","","","100","100","100","80","","","100","100","100","79","","","100","100","100","79","",""
"Nicaragua","74","84","62","","","","74","84","62","","","","73","83","60","","","","72","82","59","","","","71","81","58","","","","70","80","57","","","","69","80","56","","","","68","79","55","","","","67","78","54","","","","66","77","52","","","","65","76","51","","","","64","75","50","","","","63","75","49","","","","62","74","48","","","","61","73","47","","","","60","72","46","","","","59","71","45","","","","58","71","43","","",""
"Niger","14","44","8","10","23","7","13","43","7","9","23","7","13","42","7","9","23","6","12","41","7","9","22","6","12","40","7","8","22","6","11","39","6","8","21","6","11","38","6","8","21","5","11","37","6","7","20","5","10","36","5","7","20","5","10","34","5","7","19","4","9","33","4","6","19","4","9","32","4","6","18","4","8","31","4","6","18","3","8","30","3","5","17","3","7","29","3","5","17","2","6","28","2","4","16","2","6","26","2","4","15","1","5","25","1","3","15","1"
"Nigeria","39","48","31","27","30","24","38","47","31","27","29","24","38","45","31","26","29","24","37","44","30","26","29","24","36","43","30","26","28","24","36","42","30","26","28","24","35","41","30","26","28","24","34","40","30","26","27","25","34","39","30","26","27","25","33","38","30","26","27","25","33","37","30","25","26","25","32","35","30","25","26","25","31","34","30","25","26","25","31","33","29","25","25","25","30","32","29","25","25","25","30","31","29","25","25","25","29","30","29","24","24","25","30","30","29","25","24","25"
"Niue","97","","","","","","97","","","","","","97","","","","","","97","","","","","","97","","","","","","97","","","","","","98","","","","","","98","","","","","","99","","","","","","99","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","","","",""
"Norway","98","98","98","76","","","98","98","98","76","","","98","98","98","76","","","98","98","98","76","","","98","98","98","75","","","98","98","98","75","","","98","98","98","75","","","98","98","98","75","","","98","98","98","75","","","98","98","98","75","","","98","98","98","74","","","98","98","98","74","","","98","98","98","74","","","98","98","98","74","","","98","98","98","74","","","98","98","98","73","","","98","98","98","73","","","98","98","98","73","",""
"Oman","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","99","","","","100","100","98","","","","99","100","96","","","","98","99","94","","","","97","99","93","","","","96","98","91","","","","95","97","89","","","","94","97","87","","","","93","96","86","","","","92","96","84","","","","91","95","82","","","","90","95","80","","","","90","94","78","","","","89","93","77","","","","89","93","77","","",""
"Pakistan","60","77","50","","","","58","76","48","","","","57","76","46","","","","55","75","44","","","","54","74","42","","","","52","73","41","","","","51","73","39","","","","49","72","37","","","","47","71","35","","","","46","70","33","","","","44","69","31","","","","42","69","29","","","","41","68","27","","","","39","67","24","","","","37","67","22","","","","35","67","19","","","","33","66","17","","","","31","66","14","","",""
"Palau","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","100","","","","100","100","99","","","","100","100","99","","","","100","100","99","","","","100","100","99","","","","99","100","99","","","","99","100","99","","","","99","100","99","","","","99","100","99","","","","99","100","99","","","","99","100","99","","",""
"Panama","83","92","65","","","","82","91","64","","","","81","91","62","","","","80","89","61","","","","78","88","60","","","","77","87","59","","","","76","85","58","","","","74","84","56","","","","73","82","55","","","","72","81","54","","","","70","80","53","","","","69","79","52","","","","67","77","50","","","","66","76","49","","","","65","75","48","","","","63","73","47","","","","62","72","45","","","","61","71","44","","",""
"Papua New Guinea","13","48","8","","","","14","49","8","","","","14","49","9","","","","15","50","9","","","","15","51","10","","","","16","52","11","","","","17","53","11","","","","17","54","12","","","","18","54","12","","","","18","55","13","","","","19","56","13","","","","20","57","14","","","","20","58","15","","","","21","58","15","","","","21","58","15","","","","21","58","15","","","","21","58","15","","","","21","58","15","","",""
"Paraguay","90","94","83","58","54","66","89","94","81","58","53","65","88","93","79","57","53","63","87","93","77","56","53","61","86","92","76","55","53","59","84","92","74","54","52","58","83","91","72","54","52","56","82","90","70","53","52","54","81","90","68","52","52","52","80","89","67","51","51","51","79","89","65","50","51","49","78","88","63","49","51","47","77","88","61","48","51","45","75","87","59","47","50","44","74","87","58","47","50","42","73","86","56","46","50","40","72","86","54","45","50","38","70","85","52","44","49","36"
"Peru","74","80","56","43","51","","74","79","55","41","49","","73","79","53","39","46","","73","79","51","37","44","","72","79","50","35","42","","72","79","48","33","39","","71","79","47","31","37","","71","79","45","29","35","","70","79","43","27","33","","70","78","42","25","30","","69","78","40","23","28","","68","78","39","21","26","","68","78","37","20","24","","67","78","35","18","22","","66","78","34","16","19","","66","78","32","15","17","","65","77","31","13","15","","64","77","29","11","13",""
